Customer ID,Full Name,Phone Number,Email ID,Age,Gender,City,Occupation,Employment Type,Annual Income,Existing Products Count,Has Credit Card,Has Personal Loan,Has Car Loan,Has Home Loan,Credit Score,Existing Outstanding Debt,Monthly EMI Outstanding,Requested Loan Type,Requested Amount,Missed Payments (12M),Credit Utilization (%),Years with Bank,Marital Status,Number of Dependents,Residence Type,Employment Tenure (Years),Co-Applicant Income,Existing Loans (Other Banks),Previous Default History,Requested Tenure (Months),Collateral Value,Application Date,KYC Status
CUST00564,SWATI PATEL,95236122,swati.patel642@hotmail.com,37,Female,Coimbatore,Self Employed - Professional,Self-Employed,,0,N,0,NO,No,880,"61,228",3601.62,Car Loan,1013629,1,98.0,12.1,Married,0,owned,9.7,783614.0,1,1,36,1205608.0,2026/03/09,Verified
CUST00565,Aditya Shah,92217 49994,aditya.shah73@hotmail.com,26,M,DELHI,Self Employed - Professional,Self-Employed,,1,YES,N,N,0,,"117,386",2395.63,Car Loan,"₹987,139",0,10.3,7.4,Married,2,Rented,1.7,547765.0,1,NO,48,1218230.0,06-03-2026,Verified
CUST00566,Vikram Rathi,98951 70314,"vikram.rathi883@rediffmail,com",60,  Female  ,Indore,Business Owner,Self-Employed,"₹2,021,595",2,YES,N,No,YES,618,"₹381,775",10907.87,Home Loan,"₹7,844,021",0,56.1,0.6,Married,4,Rented,29.0,529816.0,1,N,180,10701279.0,03/03/2026,Verified
CUST00567,Priya Sethi,95093 75233,priya.sethi803 at yahoo.com,61,F,Indore,Salaried - Healthcare,Salaried,,1,1,No,0,0,534,"840,008",70000.68,Home Loan,"2,844,393",4,16.2,2.5,married,2,Rented,28.9,,1,0,180,3814195.0,2026/07/05,Verified
CUST00568,Vivaan Kumar,91848 95487,vivaan.kumar182@outlook.com,27,M,Kanpur,Freelancer,Self-Employed,,2,true,NO,false,Y,849,12193.89,290.33,Home Loan,5536601,2,99.2,2.1,Single,0,Rented,5.7,,1,false,240,6984582.0,2026-03-23,Verified
CUST00569,Rekha Patel,9785685141,rekha.patel832 at hotmail.com,25,male,Hyderabad,Self Employed - Business,Self-Employed,"₹524,274",2,Y,Yes,NO,No,650,"₹71,713",2109.21,Home Loan,,1,48.8,5.4,Single,0,Company Provided,3.8,245938.0,1,false,180,9968239.0,01/02/2026,Verified
CUST00570,Anil Nair,,,37,M,Kanpur,Salaried - IT/Tech,Salaried,2259679,3,yes,yes,true,false,414,,7905.7,Personal Loan,797556,8,32.1,8.2,Single,2,Rented,15.1,,3,NO,48,,2025-12-09,verified
CUST00571,Nikhil Mishra,+91-9788822198,nikhil.mishra695@yahoo.com,52,  Male  ,Mumbai,Self Employed - Professional,Self-Employed,,0,no,No,0,0,312,"123,921",8261.41,  Credit Card  ,"₹338,106",3,96.4,12.4,Married,2,Owned,11.8,,3,0,18,,09 Jan 2026,Verified
CUST00572,Karan Mehta,9346443488-XX,,21,MALE,Hyderabad,Freelancer,Self-Employed,N/A,0,false,NO,N,No,368,"₹49,705",1461.9,Personal Loan,,0,92.1,14.3,Married,1,Rented,0.3,551310.0,0,0,60,,09 Jul 2026,Verified
CUST00573,Sanjay Rathi,96932 11288,SANJAY.RATHI110@GMAIL.COM,62,Female,ahmedabad,Salaried - Government,Salaried,"₹916,913",1,true,NO,false,N,851,"₹404,546",7932.28,Home Loan,6418457,1,78.8,13.3,Single,2,owned,29.6,,1,false,120,7821276.0,13 Apr 2026,Verified
CUST00574,Amit Chopra,+91-9349699944,amit.chopra38@gmail.com,59,M,Jaipur,SELF EMPLOYED - BUSINESS,Self-Employed,"1,423,233",2,yes,Yes,No,false,760,"138,965",5146.85,Personal Loan,645604,3,19.3,1.9,Single,2,Owned,27.6,811173.0,0,No,60,,09/20/2025,Verified
CUST00575,Kritika Khanna,+91-9327731112,"kritika.khanna172@yahoo,com",28,M,Hyderabad,Salaried - Private,Salaried,"₹1,076,425",2,1,no,Y,no,695,297938.81,8276.08,Credit Card,43755,5,53.3,9.5,Single,2,Rented,3.5,,0,false,24,,30-11-2025,Verified
CUST00576,Kiran Gupta,9410057868,kiran.gupta64@yahoo.com,56,FEMALE,Lucknow,Self Employed - Professional,Self-Employed,-656735,0,NO,false,No,no,863,-42130.5,1755.44,Car Loan,948712,0,98.3,4.9,Single,0,Owned,22.1,,0,NO,36,996813.0,2026-01-15,Pending
CUST00577,Vinod Agarwal,95071 51520,vinod.agarwal449@gmail.com,42,Male,New Delhi,Salaried - Education,Salaried,2115507,1,0,0,no,Yes,313,1148703.92,31046.05,Car Loan,-927238,4,72.4,10.6,Single,3,Company Provided,0.3,,0,0,72,1023460.0,07/08/2026,Verified
CUST00578,Divya Bansal,9116153797,,33,female,Indore,Freelancer,Self-Employed,1148516,2,Y,YES,No,N,714,109779.03,2195.58,Home Loan,1629407,1,56.3,8.5,married,2,Owned,6.5,,1,N,120,2022128.0,03/03/2026,Verified
CUST00579,Saanvi Patel,9489791207,SAANVI.PATEL465@GMAIL.COM,57,female,Nagpur,Salaried - Private,Salaried,,2,YES,no,yes,No,667,"₹352,639",6781.52,Personal Loan,"₹448,606",0,97.9,8.4,Married,3,Rented,11.2,204630.0,0,No,36,,10/25/2025,VERIFIED
CUST00580,neha iyer,9858132966,,52,Female,Nagpur,Self Employed - Business,Self-Employed,,1,Yes,no,0,0,587,33802.29,593.02,Home Loan,"₹2,655,705",0,21.8,2.3,SINGLE,1,RENTED,13.6,,2,Y,240,3532756.0,01-03-2026,Verified
CUST00581,Krishna Kumar,+91-9984019695, krishna.kumar567@outlook.com ,64,F,Kanpur,Business Owner,Self-Employed,"490,301",2,YES,no,Yes,N,444,-37163.4,1061.81,Home Loan,,2,6.7,11.1,Married,1,Company Provided,27.0,,3,0,180,2035922.0,15-01-2026,Verified
CUST00582,  Pooja Patel  ,09640198103,pooja.patel167@rediffmail.com,60,F,Jaipur,Salaried - Private,Salaried,,1,true,false,false,no,487,52619.34,1879.26,Home Loan,"₹3,516,373",0,99.4,1.3,Single,2,Company Provided,23.2,199433.0,1,yes,120,4124237.0,2026-06-16,Verified
CUST00583,Aarav Bansal,9291126315,aarav.bansal865@hotmail.com,27,Male,Lucknow,Self Employed - Business,Self-Employed,"₹2,092,660",1,1,NO,N,no,751,66848.07,1392.67,Personal Loan,,0,48.9,12.2,Married,2,Owned,3.1,,2,0,60,,06/15/2026,Verified
CUST00584,Kritika Tiwari,+91-9451359250,kritika.tiwari716@outlook.com,35,Male,Kochi,Business Owner,Self-Employed,2033104,0,No,false,no,no,,N/A,4172.62,home loan,"₹7,925,599",0,84.5,1.5,Single,2,Company Provided,13.7,383141.0,0,NO,120,9184821.0,02/12/2026,Verified
CUST00585,Isha Chauhan,9702884927,isha.chauhan680@rediffmail.com,46,male,Calcutta,Salaried - Government,Salaried,"₹2,264,075",1,NO,YES,false,0,668,N/A,13217.68,Personal Loan,403784,4,19.4,8.0,Married,1,Rented,1.3,,0,0,36,,2026-01-26,Pending
CUST00586,Sneha Reddy,9687511227-XX,,41,F,Nagpur,Salaried - IT/Tech,Salaried,,1,0,NO,N,yes,754,,19539.8,Credit Card,"₹226,293",0,63.9,5.4,Married,1,Owned,3.9,,1,No,24,,02/08/2026,Verified
CUST00587,Anjali Mishra,,ANJALI.MISHRA317@GMAIL.COM,63,M,Ahmedabad,Salaried - Government,Salaried,,0,no,NO,no,0,319,N/A,308.15,Home Loan,N/A,0,70.2,2.8,Single,1,Rented,27.6,839938.0,0,Yes,180,10105945.0,2025/10/07,Verified
CUST00588,Kabir Kapoor,+91-9436883282,"kabir.kapoor804@rediffmail,com",43,male,Bombay,Self Employed - Business,Self-Employed,"2,051,880",1,NO,0,Y,NO,645,264198.57,4555.15,Personal Loan,971182,0,80.8,10.4,Married,1,Rented,7.7,,0,false,12,,2026-04-09,Verified
CUST00589,Rekha Singh,9597889349-XX,"rekha.singh610@rediffmail,com",24,Female,Kanpur,Salaried - Private,Salaried,"₹1,267,204",1,no,No,YES,no,594,727927.06,14273.08,Personal Loan,"368,832",3,6.2,10.4,Married,0,Owned,2.8,,0,0,36,,27-09-2025,Verified
CUST00590,Manish Mishra,,manish.mishra932@gmail.com,35,Female,Calcutta,Freelancer,Self-Employed,1806485,1,YES,N,No,false,648,"158,799",4537.1,Home Loan,2092753,0,43.7,7.4,Single,0,Owned,8.1,,2,N,120,2692711.0,07 Apr 2026,Verified
CUST00591,Aditya Chauhan,9846735731,aditya.chauhan917@yahoo.com,51,  Female  ,Chennai,Self Employed - Professional,Self-Employed,1113046,1,no,YES,0,NO,683,575592.61,44276.35,Credit Card,225851,1,40.8,12.8,Married,1,Owned,19.1,,0,no,36,,02-02-2026,Verified
CUST00592,Lata Chopra,9297187203,lata.chopra293@gmail.com,50,Female,Kolkata,Salaried - Private,Salaried,,0,NO,no,No,false,526,"33,337",1852.05,  Credit Card  ,27986,2,8.0,0.8,Single,1,Rented,10.5,723229.0,0,Yes,24,,2025/12/28,verified
CUST00593,Manju Sethi,9225250114,"manju.sethi91@hotmail,com",46,FEMALE,Ahmedabad,Self Employed - Business,Self-Employed,"₹327,242",1,1,NO,0,no,767,"₹65,596",1366.57,Home Loan,"4,211,849",4,86.8,1.5,Married,2,Owned,4.4,864938.0,0,N,180,5683195.0,16-08-2026,Verified
CUST00594,Kavya Shah,9659055230,"kavya.shah192@gmail,com",37,Female,bhopal,Salaried - Private,Salaried,"828,827",2,true,NO,Yes,N,465,-112214.77,1870.25,Credit Card,"₹114,860",0,71.5,2.7,Single,2,Rented,1.4,,0,NO,36,,2025/08/28,Verified
CUST00595,Nisha Kumar,9565719249-XX,"nisha.kumar109@gmail,com",53,M,Pune,Freelancer,Self-Employed,1857883,1,Yes,NO,N,0,882,,14921.95,Home Loan,2904918,2,13.9,8.4,Married,0,Company Provided,10.4,551234.0,2,NO,180,3389436.0,2026/03/06,Verified
CUST00596,ishaan desai,,ishaan.desai492 at yahoo.com,53,F,Lucknow,Salaried - IT/Tech,Salaried,"₹524,061",1,N,No,true,no,788,"51,100",3406.68,Personal Loan,"₹627,974",0,33.0,2.1,Single,4,Owned,28.4,216510.0,0,true,24,,2025/11/01,Pending
CUST00597,usha desai,09902914771,"usha.desai113@gmail,com",47,Female,Pune,Salaried - Private,Salaried,N/A,1,N,No,Yes,No,351,138064.28,2422.18,Personal Loan,279656,4,17.4,6.7,Married,3,Rented,3.0,,0,Yes,24,,2026/05/10,Verified
CUST00598,Diya Sethi,91505 03264,diya.sethi417 at outlook.com,46,MALE,Mumbai,Salaried - Private,Salaried,"₹1,744,662",0,no,false,0,0,770,62085.35,1267.05,Credit Card,"340,395",1,17.5,1.3,Married,0,Rented,10.6,,1,N,36,,2026-01-25,Verified
CUST00599,Simran Verma,9270855252,simran.verma597@rediffmail.com,34,MALE,MUMBAI,Salaried - IT/Tech,Salaried,"1,339,941",1,No,N,N,true,696,N/A,15002.82,Credit Card,,4,94.2,6.4,MARRIED,0,Owned,11.5,,0,1,36,,2026-04-18,  Pending  
CUST00600,Manju Sethi,91435717,manju.sethi393@yahoo.com,65,FEMALE,Chennai,Salaried - Government,Salaried,"₹2,448,091",1,N,0,true,NO,560,"₹441,395",31528.24,Home Loan,5119560,0,23.7,4.7,Single,2,Rented,10.5,603389.0,0,0,180,6380687.0,2026/04/05,Verified
CUST00601,Ayaan Gupta,94173 09724,ayaan.gupta992@yahoo.com,37,M,INDORE,Self Employed - Business,Self-Employed,,0,No,No,no,NO,403,118233.85,2687.13,Credit Card,"₹299,865",2,95.2,9.0,Single,0,RENTED,6.7,,1,YES,12,,28 Jul 2026,Verified
CUST00602,RAMESH CHOPRA,9383113206,,56,F,Ahmedabad,Self Employed - Business,Self-Employed,"₹1,481,675",1,NO,No,true,0,358,,12007.18,Personal Loan,307449,0,24.2,12.3,  Single  ,0,Owned,25.1,,0,false,36,,01/09/2026,Verified
CUST00603,NEHA CHAUHAN,98814308,,64,Female,Chandigarh,Salaried - Healthcare,Salaried,,1,yes,N,No,false,643,"₹1,251,303",35751.52,  Personal Loan  ,"₹507,793",0,49.9,12.9,Married,3,Rented,15.2,,0,0,36,,29-10-2025,Verified
CUST00604,Diya Iyer,9497219073,diya.iyer23 at rediffmail.com,65,M,Lucknow,Salaried - IT/Tech,Salaried,,1,yes,no,false,NO,630,"₹1,147,180",32776.58,Home Loan,4830905,0,47.4,1.9,Single,0,Rented,8.5,732690.0,1,0,180,6020281.0,2026/01/19,Verified
CUST00605,Mahesh Nair,9798646390,mahesh.nair558 at rediffmail.com,33,M,KOLKATA,Salaried - Education,Salaried,787981,1,YES,No,false,0,357,214081.13,5633.71,Personal Loan,-739738,3,26.5,14.4,Single,0,Rented,8.3,855110.0,2,Y,24,,26-10-2025,Verified
CUST00606,Ashok Bhatt,9579569759-XX,ashok.bhatt95@rediffmail.com,38,Female,Kolkata,Self Employed - Professional,Self-Employed,"₹1,821,475",1,0,NO,0,true,817,871587.24,31128.12,Car Loan,"₹1,344,497",0,52.2,9.7,Married,2,Rented,0.7,,1,No,36,1471569.0,10-04-2026,Verified
CUST00607,Krishna Agarwal,9561681813,"krishna.agarwal410@outlook,com",47,Male,pune,Business Owner,Self-Employed,"314,282",2,Yes,N,No,yes,665,"₹153,739",3843.47,Credit Card,"₹32,890",5,39.9,9.8,Single,0,Owned,4.2,,0,no,24,,2025/11/29,Verified
CUST00608,Mahesh Bhatia,9309237446,mahesh.bhatia123 at hotmail.com,22,Female,Ahmedabad,Salaried - Government,Salaried,,1,false,0,0,yes,468,,27542.56,Credit Card,,0,37.9,10.7,Married,1,Company Provided,0.3,,1,N,36,,12/30/2025,Verified
CUST00609,Ashok Shah,09760748777,ashok.shah361@yahoo.com,36,F,KOLKATA,Self Employed - Business,Self-Employed,"2,156,792",1,Yes,N,false,No,478,"₹1,843",52.66,HOME LOAN,-7298121,2,90.0,12.5,Single,0,Owned,6.6,,3,No,120,10048414.0,,Pending
CUST00610,Aditya Desai,93012 59541,aditya.desai399 at rediffmail.com,52,male,Kochi,Self Employed - Business,Self-Employed,"₹1,138,455",3,1,Y,NO,Yes,402,"241,959",5148.06,Personal Loan,986324,6,69.4,9.6,married,0,Rented,20.1,,0,N,36,,05/26/2026,Verified
CUST00611,Sunil Chopra,+91-9613760094,sunil.chopra206 at outlook.com,49,FEMALE,Chennai,Self Employed - Business,Self-Employed,"₹1,180,049",0,N,NO,No,N,445,112374.18,1971.48,Credit Card,,0,62.7,4.0,Married,2,Rented,20.8,761765.0,3,No,18,,,Verified
CUST00612,Isha Chopra,9161374984,isha.chopra387@yahoo.com,60,M,Pune,Salaried - Healthcare,Salaried,,1,no,yes,NO,No,790,,9736.42,credit card,,1,55.5,4.2,SINGLE,1,Owned,7.3,,0,false,24,,27-10-2025,Verified
CUST00613,Ananya Singh,91145 51406,ananya.singh910@gmail.com,35,M,Kolkata,Salaried - Education,Salaried,N/A,2,true,1,N,0,784,"₹213,004",5916.77,Credit Card,"₹184,537",2,80.1,0.9,married,2,Rented,13.1,,0,no,24,,2025/10/01,Verified
CUST00614,Sunil Khanna,+91-9822875673,sunil.khanna351 at outlook.com,48,F,MUMBAI,Salaried - Government,Salaried,,1,no,Yes,0,No,666,"₹906,404",60426.92,Home Loan,-1504428,3,6.7,2.7,Divorced,2,Owned,23.4,,0,NO,180,1845738.0,07-12-2025,Verified
CUST00615,Anil Tiwari,9561705191,anil.tiwari928@rediffmail.com,46,FEMALE,Coimbatore,Business Owner,Self-Employed,2002817,2,1,0,0,Yes,736,"₹589,489",14035.44,Personal Loan,133784,3,98.6,2.9,Married,1,  Rented  ,11.7,582582.0,0,0,60,,2026-03-29,Verified
CUST00616,Sunita Mishra,,sunita.mishra964@rediffmail.com,65,Female,Pune,Salaried - Government,Salaried,"₹684,598",1,0,NO,no,Y,824,276076.53,5634.21,Car Loan,,0,18.7,2.5,Married,1,Owned,10.7,,0,no,84,777203.0,2026/01/18,Verified
CUST00617,Sanjay Verma,9101278408,sanjay.verma144@hotmail.com,56,M,Nagpur,Salaried - IT/Tech,Salaried,,1,YES,false,false,No,758,-568231.88,18330.06,Credit Card,240090,3,41.6,5.3,Single,0,Rented,1.3,,0,0,36,,05 Dec 2025,VERIFIED
CUST00618,Vinod Chopra,9392486848,"vinod.chopra579@hotmail,com",60,Male,Bhopal,Business Owner,Self-Employed,,2,YES,NO,false,YES,689,"₹84,420",3376.8,Credit Card,"₹384,234",0,49.3,0.3,Married,0,Rented,14.0,,0,false,12,,,Verified
CUST00619,SEEMA DESAI,9766541261,seema.desai871@rediffmail.com,57,Female,Nagpur,Salaried - Healthcare,Salaried,"₹1,481,505",1,Y,No,no,false,568,"777,487",25916.23,Personal Loan,,2,79.6,11.9,Married,0,Rented,18.2,605596.0,2,Yes,36,,01/14/2026,Verified
CUST00620,Nikhil Rao,9717315552,nikhil.rao903@outlook.com,47,FEMALE,Mumbai,Freelancer,Self-Employed,"1,018,640",2,YES,YES,0,false,788,,17688.79,Car Loan,"509,209",0,14.8,0.3,Single,2,Owned,18.1,509053.0,0,no,72,570085.0,2026/01/19,Verified
CUST00621,kiran malhotra,9497868623,kiran.malhotra345@hotmail.com,58,Male,Chennai,Salaried - Private,Salaried,"1,325,229",1,1,NO,NO,false,690,"738,603",35171.59,Personal Loan,"644,095",0,7.6,13.5,Single,0,Rented,6.4,,0,0,36,,2026/05/23,Verified
CUST00622,Priya Reddy,9455158753,priya.reddy597@outlook.com,61,F,Mumbai,Freelancer,Self-Employed,,1,0,YES,no,0,370,"₹329,692",9419.77,Car Loan,N/A,0,36.1,5.9,Married,0,Rented,11.3,,0,false,60,753470.0,2026-08-04,Verified
CUST00623,Aditya Bhatia,9366997758,aditya.bhatia200@outlook.com,50,Female,Calcutta,Salaried - IT/Tech,Salaried,,2,true,1,NO,No,893,,8477.06,Home Loan,"₹6,032,132",3,8.1,11.9,Divorced,2,Rented,26.0,,0,NO,120,7167667.0,26-07-2026,Verified
CUST00624,Mahesh Joshi,9570464462,mahesh.joshi911@outlook.com,25,Female,Jaipur,Self Employed - Professional,Self-Employed,457453,2,true,no,YES,false,675,,11817.87,Personal Loan,904659,1,94.7,6.4,Married,1,Owned,3.5,,0,No,60,,2025-11-12,Verified
CUST00625,Karan Sharma,9246342612,karan.sharma17@yahoo.com,42,FEMALE,Hyderabad,Self Employed - Professional,Self-Employed,"₹1,157,362",2,0,yes,Y,NO,779,306219.38,5279.64,Credit Card,"371,444",4,79.4,5.6,Single,1,Owned,16.4,,0,NO,18,,09/24/2025,Verified
CUST00626,Suresh Shah,,suresh.shah58@gmail.com,32,MALE,Coimbatore,Salaried - IT/Tech,Salaried,"2,345,294",2,Yes,yes,false,false,434,,1427.57,CAR LOAN,-1261444,0,97.4,8.8,Single,4,Rented,1.3,,3,no,36,1398355.0,2026/03/05,Verified
CUST00627,  Geeta Sethi  ,98754 69593,geeta.sethi424@outlook.com,63,Female,Hyderabad,Business Owner,Self-Employed,,3,Y,Y,1,false,487,-1320167.53,88011.17,Home Loan,4517891,1,26.6,13.1,Married,2,Rented,4.7,,3,no,240,5871900.0,2026/06/21,Verified
CUST00628,Diya Chopra,95232 72165,diya.chopra777@rediffmail.com,39,M,Kochi,Self Employed - Business,Self-Employed,1337693,1,1,NO,no,0,378,"637,621",35423.41,Personal Loan,138642,0,9.5,8.1,Divorced,0,Rented,17.7,,2,N,12,,2026-08-03,Verified
CUST00629,Lata Gupta,+91-9587923963,lata.gupta876@gmail.com,52,female,Delhi,Self Employed - Professional,Self-Employed,933552,1,true,N,false,false,663,,3119.28,Credit Card,,0,21.7,13.6,Single,2,Owned,16.9,166098.0,2,NO,12,,06-03-2026,Verified
CUST00630,Ramesh Mehta,,ramesh.mehta831@outlook.com,58,Female,Pune,SELF EMPLOYED - PROFESSIONAL,Self-Employed,306323,1,N,No,1,false,609,81387.32,6260.56,Car Loan,"₹1,353,196",3,52.4,9.1,Single,0,Rented,24.2,430643.0,1,No,84,1515407.0,2026-07-05,Verified
CUST00631,Ananya Reddy,9946133097,ananya.reddy699@hotmail.com,52,M,Kolkata,Salaried - Education,Salaried,"2,091,549",1,false,1,NO,No,624,"₹519,685",17920.17,Personal Loan,"₹524,323",5,50.0,12.0,Married,1,Owned,12.7,,0,NO,60,,2025-11-02,Verified
CUST00632,Kavya Agarwal,9878599985,KAVYA.AGARWAL950@YAHOO.COM,30,  Female  ,Hyderabad,Salaried - Government,Salaried,-1652999,0,no,No,No,No,455,-97760.41,3055.01,  Home Loan  ,,0,49.0,10.9,Married,1,Rented,6.6,,3,no,300,4034354.0,2026/07/31,Verified
CUST00633,Sneha Sharma,97939 66999,sneha.sharma685@rediffmail.com,42,Male,Pune,Self Employed - Professional,Self-Employed,"₹748,661",2,Yes,N,no,YES,887,"₹240,065",9233.28,Personal Loan,117352,3,13.0,12.8,Married,3,Rented,8.0,647060.0,2,N,60,,2025-11-12,Verified
CUST00634,Shreya Malhotra,9675295261,shreya.malhotra512 at hotmail.com,40,MALE,HYDERABAD,Salaried - Government,Salaried,"1,670,348",1,1,NO,no,0,436,839020.82,15254.92,Credit Card,,3,21.9,13.9,Single,1,Rented,9.3,,0,no,36,,2026-07-18,Verified
CUST00635,Usha Chopra,99041 62114, usha.chopra319@gmail.com ,59,FEMALE,Chennai,Self Employed - Professional,Self-Employed,"₹1,542,328",2,No,yes,yes,no,448,"₹165,688",6903.68,Personal Loan,N/A,0,11.1,4.4,Single,2,Rented,3.6,,3,Y,60,,2026-08-19,verified
CUST00636,Sai Joshi,9760348367-XX,sai.joshi458@yahoo.com,47,F,Kochi,Salaried - Government,Salaried,,3,1,Y,0,YES,524,511874.11,13124.98,Home Loan,,2,75.8,10.7,Married,1,Owned,4.4,557979.0,0,0,240,2191644.0,,Verified
CUST00637,Vikram Rao,9668503514, vikram.rao921@yahoo.com ,56,M,Kanpur,Freelancer,Self-Employed,"₹978,801",0,0,0,0,0,878,"₹75,104",5006.93,Credit Card,256507,0,71.3,2.6,Married,1,Owned,7.0,,3,0,36,,2026/08/05,Verified
CUST00638,dhruv reddy,,dhruv.reddy496@hotmail.com,26,M,Hyderabad,Freelancer,Self-Employed,N/A,2,yes,NO,Y,no,411,N/A,61.17,personal loan,"212,584",2,80.2,3.2,MARRIED,2,Owned,2.8,,3,N,24,,2026-04-19,Verified
CUST00639,Ashok Bhatia,09167968595,,41,Male,Nagpur,Business Owner,Self-Employed,"2,367,826",1,1,No,0,NO,679,1172815.16,53309.78,Credit Card,N/A,4,56.1,1.7,Single,1,Rented,12.5,,0,no,36,,2026/05/10,Verified
CUST00640,Isha Agarwal,9549897021,isha.agarwal594 at rediffmail.com,62,MALE,Coimbatore,Salaried - IT/Tech,Salaried,"₹1,767,769",1,false,yes,No,N,454,"744,049",20668.02,car loan,"₹1,137,295",1,77.6,9.3,Married,3,Owned,13.6,530422.0,1,yes,48,1268346.0,2026-06-30,Verified
CUST00641,Saanvi Mishra,9783395805,saanvi.mishra10 at hotmail.com,40,F,Mumbai,Business Owner,Self-Employed,1424564,1,false,1,NO,N,611,,1344.7,Home Loan,5563703,0,5.4,11.8,Married,2,Rented,10.8,,2,NO,240,6502951.0,,Verified
CUST00642,Simran Rathi,,simran.rathi868@outlook.com,28,  Female  ,Bhopal,Self Employed - Professional,Self-Employed,"1,512,050",0,no,No,NO,false,895,"₹81,112",1763.3,Credit Card,219659,0,60.5,0.6,Married,0,Rented,4.7,,0,No,18,,,Verified
CUST00643,Aditya Patel,9527855608-XX,aditya.patel143@hotmail.com,,Female,Nagpur,Salaried - IT/Tech,Salaried,,1,Yes,NO,NO,No,667,173723.89,6681.69,Credit Card,311651,4,59.4,3.0,Single,0,Rented,1.4,,0,No,36,,07-01-2026,Verified
CUST00644,Vinod Kumar,9694135942,"vinod.kumar356@hotmail,com",36,Male,Chennai,BUSINESS OWNER,Self-Employed,1854232,2,NO,Y,Yes,N,699,845276.46,22845.31,Credit Card,"330,469",4,79.0,5.5,Married,3,Company Provided,6.0,345794.0,1,No,24,,2026/04/04,Verified
CUST00645,Vihaan Desai,,vihaan.desai492@gmail.com,62,Male,Kochi,Business Owner,Self-Employed,"₹979,458",3,YES,0,yes,Y,508,"251,364",4488.65,Credit Card,"₹44,958",0,92.3,4.7,Divorced,0,Rented,1.6,,1,true,36,,03/05/2026,  Verified  
CUST00646,Aditya Chopra,9252217266,aditya.chopra807@yahoo.com,28,female,Kanpur,Salaried - Education,Salaried,"2,303,563",1,YES,no,false,0,485,N/A,14383.93,Car Loan,"₹794,742",0,65.3,10.0,Married,0,Rented,3.5,,0,0,48,893666.0,2025/12/18,VERIFIED
CUST00647,Ananya Patel,92034 96796,ananya.patel869 at yahoo.com,55,F,LUCKNOW,Salaried - Private,Salaried,"₹2,351,429",0,N,N,no,N,523,,426.73,Credit Card,,2,42.5,9.9,Single,3,Owned,21.6,,2,0,36,,06-05-2026,Verified
CUST00648,Sunil Nair,09675602611, sunil.nair658@rediffmail.com ,36,M,Coimbatore,SALARIED - HEALTHCARE,Salaried,1647331,1,false,1,No,No,654,,4322.49,Credit Card,N/A,0,52.7,7.4,Single,1,Owned,13.8,,1,false,12,,2026/01/05,Verified
CUST00649,Manish Nair,,manish.nair236@outlook.com,61,Male,Kanpur,Self Employed - Business,Self-Employed,N/A,1,1,false,no,no,414,"773,973",18877.4,Credit Card,"₹206,859",1,71.7,14.7,Married,1,Rented,18.2,323526.0,0,0,18,,,Verified
CUST00650,Riya Gupta,9945588120-XX,"riya.gupta71@yahoo,com",36,male,Indore,Salaried - Private,Salaried,"₹2,451,593",2,Y,false,true,no,369,,22552.08,Home Loan,-6057573,1,5.9,12.4,MARRIED,1,Owned,3.0,,0,No,180,8369419.0,,Verified
CUST00651,Preeti Rathi,9649603215,preeti.rathi52@gmail.com,53,Male,kanpur,Salaried - Education,Salaried,2306413,3,Y,YES,no,Y,790,"612,620",17017.22,Personal Loan,"₹671,270",3,60.9,1.2,Married,0,Owned,17.8,,2,false,48,,01/07/2026,Pending
CUST00652,Diya Verma,9754543767,,58,Male,Delhi,Salaried - Government,Salaried,,1,Yes,NO,No,No,844,-273008.49,4963.79,Car Loan,"₹643,357",0,13.1,9.0,Single,1,Owned,19.6,,1,false,72,713810.0,,Verified
CUST00653,Neha Agarwal,9498049146,neha.agarwal449 at yahoo.com,56,M,Chandigarh,Salaried - Healthcare,Salaried,N/A,2,0,yes,no,yes,352,,11836.26,Home Loan,,1,74.5,9.2,Single,3,Rented,24.7,555336.0,1,1,300,10655307.0,2026/04/19,Verified
CUST00654,Diya Chauhan,97234139,diya.chauhan542@outlook.com,37,F,HYDERABAD,Salaried - IT/Tech,Salaried,N/A,2,1,NO,YES,no,835,"₹73,231",3183.95,Personal Loan,"₹719,196",0,55.2,5.3,Married,2,Rented,9.4,,3,0,12,,13-01-2026,Pending
CUST00655,Diya Agarwal,9112193966,diya.agarwal909@gmail.com,60,M,Hyderabad,Business Owner,Self-Employed,,1,NO,No,Yes,false,733,"794,578",30560.69,Car Loan,487548,1,67.4,11.2,Married,0,Rented,28.8,777101.0,0,0,60,513873.0,2025/10/27,Verified
CUST00656,Rahul Rathi,+91-9727594615,rahul.rathi82 at gmail.com,36,MALE,Chandigarh,Salaried - IT/Tech,Salaried,"863,719",1,No,N,true,N,343,297448.12,5311.57,Car Loan,,3,86.3,10.8,Married,1,Rented,4.7,,0,No,48,1758350.0,24-05-2026,Verified
CUST00657,Meera Chauhan,95317054,meera.chauhan144@hotmail.com,26,Male,Kanpur,Freelancer,Self-Employed,1981677,2,no,1,true,0,307,745068.54,16197.14,Car Loan,1202198,0,65.1,4.5,Single,0,Owned,2.1,,1,no,48,1345672.0,2025-10-24,Verified
